"","Date","IDStation","PM2.5"
"30219",2020-05-25,576,5
"30220",2020-05-26,576,7
"30221",2020-05-27,576,7
"30222",2020-05-28,576,12
"30223",2020-05-29,576,6
"30224",2020-05-30,576,13
"30225",2020-05-31,576,9
"30226",2020-06-01,576,13
"30227",2020-06-02,576,10
"30228",2020-06-03,576,8
"30229",2020-06-04,576,4
"30230",2020-06-05,576,5
"30231",2020-06-06,576,8
"30232",2020-06-07,576,5
"30233",2020-06-08,576,4
"30234",2020-06-09,576,9
"30235",2020-06-10,576,7
"30236",2020-06-11,576,6
"30237",2020-06-12,576,10
"30238",2020-06-13,576,8
"30239",2020-06-14,576,7
"30240",2020-06-15,576,13
"30241",2020-06-16,576,8
"30242",2020-06-17,576,5
"30243",2020-06-18,576,6
"30244",2020-06-19,576,8
"30245",2020-06-20,576,8
"30246",2020-06-21,576,5
"30247",2020-06-22,576,7
"30248",2020-06-23,576,8
"30249",2020-06-24,576,13
"30250",2020-06-25,576,15
"30251",2020-06-26,576,13
"30252",2020-06-27,576,14
"30253",2020-06-28,576,13
"30254",2020-06-29,576,14
"30255",2020-06-30,576,15
"30256",2020-07-01,576,16
"30257",2020-07-02,576,12
"30258",2020-07-03,576,6
"30259",2020-07-04,576,9
"30260",2020-07-05,576,12
"30261",2020-07-06,576,15
"30262",2020-07-07,576,5
"30263",2020-07-08,576,10
"30264",2020-07-09,576,16
"30265",2020-07-10,576,23
"30266",2020-07-11,576,13
"30267",2020-07-12,576,6
"30268",2020-07-13,576,8
"30269",2020-07-14,576,11
"30270",2020-07-15,576,13
"30271",2020-07-16,576,15
"30272",2020-07-17,576,15
"30273",2020-07-18,576,7
"30274",2020-07-19,576,12
"30275",2020-07-20,576,12
"30276",2020-07-21,576,13
"30277",2020-07-22,576,12
"30278",2020-07-23,576,12
"30279",2020-07-24,576,10
"30280",2020-07-25,576,9
"30281",2020-07-26,576,10
"30282",2020-07-27,576,14
"30283",2020-07-28,576,18
"30284",2020-07-29,576,15
"30285",2020-07-30,576,19
"30286",2020-07-31,576,13
"30287",2020-08-01,576,15
"30288",2020-08-02,576,9
"30289",2020-08-03,576,6
"30290",2020-08-04,576,3
"30291",2020-08-05,576,6
"30292",2020-08-06,576,10
"30293",2020-08-07,576,11
"30294",2020-08-08,576,16
"30295",2020-08-09,576,14
"30296",2020-08-10,576,16
"30297",2020-08-11,576,13
"30298",2020-08-12,576,14
"30299",2020-08-13,576,11
"30300",2020-08-14,576,7
"30301",2020-08-15,576,8
"30302",2020-08-16,576,9
"30303",2020-08-17,576,8
"30304",2020-08-18,576,11
"30305",2020-08-19,576,9
"30306",2020-08-20,576,12
"30307",2020-08-21,576,16
"30308",2020-08-22,576,12
"30309",2020-08-23,576,5
"30310",2020-08-24,576,7
"30311",2020-08-25,576,8
"30312",2020-08-26,576,13
"30313",2020-08-27,576,15
"30314",2020-08-28,576,11
"30315",2020-08-29,576,9
"30316",2020-08-30,576,6
"30317",2020-08-31,576,4
"30318",2020-09-01,576,7
"30319",2020-09-02,576,5
"30320",2020-09-03,576,8
"30321",2020-09-04,576,14
"30322",2020-09-05,576,15
"30323",2020-09-06,576,12
"30324",2020-09-07,576,5
"30325",2020-09-08,576,10
"30326",2020-09-09,576,16
"30327",2020-09-10,576,16
"30328",2020-09-11,576,16
"30329",2020-09-12,576,17
"30330",2020-09-13,576,17
"30331",2020-09-14,576,21
"30332",2020-09-15,576,20
"30333",2020-09-16,576,22
"30334",2020-09-17,576,16
"30335",2020-09-18,576,18
"30336",2020-09-19,576,16
"30337",2020-09-20,576,15
"30338",2020-09-21,576,23
"30339",2020-09-22,576,7
"30340",2020-09-23,576,8
"30341",2020-09-24,576,10
"30342",2020-09-25,576,4
"30343",2020-09-26,576,3
"30344",2020-09-27,576,3
"30345",2020-09-28,576,8
"30346",2020-09-29,576,12
"30347",2020-09-30,576,14
"30348",2020-10-01,576,17
"30349",2020-10-02,576,6
"30350",2020-10-03,576,5
"30351",2020-10-04,576,4
"30352",2020-10-05,576,7
"30353",2020-10-06,576,11
"30354",2020-10-07,576,6
"30355",2020-10-08,576,8
"30356",2020-10-09,576,16
"30357",2020-10-10,576,17
"30358",2020-10-11,576,4
"30359",2020-10-12,576,8
"30360",2020-10-13,576,10
"30361",2020-10-14,576,13
"30362",2020-10-15,576,16
"30363",2020-10-16,576,13
"30364",2020-10-17,576,17
"30365",2020-10-18,576,25
"30366",2020-10-19,576,26
"30367",2020-10-20,576,24
"30368",2020-10-21,576,23
"30369",2020-10-22,576,19
"30370",2020-10-23,576,21
"30371",2020-10-24,576,18
"30372",2020-10-25,576,17
"30373",2020-10-26,576,6
"30374",2020-10-27,576,9
"30375",2020-10-28,576,13
"30376",2020-10-29,576,19
"30377",2020-10-30,576,24
"30378",2020-10-31,576,37
"30379",2020-11-01,576,29
"30380",2020-11-02,576,27
"30381",2020-11-03,576,29
"30382",2020-11-04,576,39
"30383",2020-11-05,576,36
"30384",2020-11-06,576,35
"30385",2020-11-07,576,37
"30386",2020-11-08,576,24
"30387",2020-11-09,576,28
"30388",2020-11-11,576,49
"30389",2020-11-12,576,58
"30390",2020-11-13,576,60
"30391",2020-11-14,576,62
"30392",2020-11-15,576,50
"30393",2020-11-18,576,36
"30394",2020-11-19,576,42
"30395",2020-11-20,576,24
"30396",2020-11-21,576,16
"30397",2020-11-22,576,22
"30398",2020-11-23,576,30
"30399",2020-11-24,576,42
"30400",2020-11-25,576,54
"30401",2020-11-26,576,62
"30402",2020-11-27,576,73
"30403",2020-11-28,576,67
"30404",2020-11-29,576,44
"30405",2020-11-30,576,35
"30406",2020-12-01,576,41
"30407",2020-12-02,576,24
"30408",2020-12-03,576,29
"30409",2020-12-04,576,14
"30410",2020-12-05,576,16
"30411",2020-12-06,576,19
"30412",2020-12-07,576,10
"30413",2020-12-08,576,13
"30414",2020-12-09,576,18
"30415",2020-12-10,576,21
"30416",2020-12-11,576,30
"30417",2020-12-12,576,40
"30418",2020-12-13,576,41
"30419",2020-12-14,576,34
"30420",2020-12-15,576,47
"30421",2020-12-16,576,47
"30422",2020-12-17,576,55
"30423",2020-12-18,576,53
"30424",2020-12-19,576,40
"30425",2020-12-20,576,33
"30426",2020-12-21,576,34
"30427",2020-12-22,576,32
"30428",2020-12-23,576,28
"30429",2020-12-24,576,19
"30430",2020-12-25,576,11
"30431",2020-12-26,576,15
"30432",2020-12-27,576,25
"30433",2020-12-28,576,18
"30434",2020-12-29,576,29
"30435",2020-12-30,576,43
"30436",2020-12-31,576,34
"30437",2016-01-01,705,73
"30438",2016-01-02,705,43
"30439",2016-01-03,705,36
"30440",2016-01-04,705,38
"30441",2016-01-05,705,38
"30442",2016-01-06,705,38
"30443",2016-01-07,705,41
"30444",2016-01-08,705,52
"30445",2016-01-09,705,53
"30446",2016-01-10,705,44
"30447",2016-01-11,705,30
"30448",2016-01-12,705,29
"30449",2016-01-13,705,20
"30450",2016-01-14,705,29
"30451",2016-01-15,705,25
"30452",2016-01-16,705,21
"30453",2016-01-17,705,7
"30454",2016-01-18,705,22
"30455",2016-01-19,705,44
"30456",2016-01-20,705,61
"30457",2016-01-21,705,80
"30458",2016-01-22,705,98
"30459",2016-01-23,705,88
"30460",2016-01-24,705,104
"30461",2016-01-25,705,91
"30462",2016-01-26,705,51
"30463",2016-01-27,705,76
"30464",2016-01-28,705,89
"30465",2016-01-29,705,73
"30466",2016-01-30,705,120
"30467",2016-01-31,705,83
"30468",2016-02-01,705,46
"30469",2016-02-02,705,62
"30470",2016-02-03,705,28
"30471",2016-02-04,705,18
"30472",2016-02-05,705,32
"30473",2016-02-06,705,47
"30474",2016-02-07,705,NA
"30475",2016-02-12,705,29
"30476",2016-02-13,705,49
"30477",2016-02-14,705,34
"30478",2016-02-15,705,33
"30479",2016-02-16,705,23
"30480",2016-02-17,705,NA
"30481",2016-02-18,705,27
"30482",2016-02-19,705,36
"30483",2016-02-20,705,16
"30484",2016-02-21,705,20
"30485",2016-02-22,705,56
"30486",2016-02-23,705,71
"30487",2016-02-24,705,38
"30488",2016-02-25,705,22
"30489",2016-02-26,705,39
"30490",2016-02-27,705,12
"30491",2016-02-28,705,14
"30492",2016-02-29,705,10
"30493",2016-03-01,705,NA
"30494",2016-03-02,705,NA
"30495",2016-03-03,705,10
"30496",2016-03-04,705,24
"30497",2016-03-05,705,12
"30498",2016-03-06,705,33
"30499",2016-03-07,705,38
"30500",2016-03-08,705,36
"30501",2016-03-09,705,21
"30502",2016-03-10,705,33
"30503",2016-03-11,705,29
"30504",2016-03-12,705,32
"30505",2016-03-13,705,23
"30506",2016-03-14,705,20
"30507",2016-03-15,705,34
"30508",2016-03-16,705,13
"30509",2016-03-17,705,24
"30510",2016-03-18,705,30
"30511",2016-03-19,705,24
"30512",2016-03-20,705,18
"30513",2016-03-21,705,23
"30514",2016-03-22,705,44
"30515",2016-03-23,705,31
"30516",2016-03-24,705,33
"30517",2016-03-25,705,25
"30518",2016-03-26,705,35
"30519",2016-03-27,705,32
"30520",2016-03-28,705,24
"30521",2016-03-29,705,14
"30522",2016-03-30,705,21
"30523",2016-03-31,705,30
"30524",2016-04-01,705,29
"30525",2016-04-02,705,40
"30526",2016-04-03,705,33
"30527",2016-04-04,705,36
"30528",2016-04-05,705,44
"30529",2016-04-06,705,53
"30530",2016-04-07,705,62
"30531",2016-04-08,705,37
"30532",2016-04-09,705,15
"30533",2016-04-10,705,10
"30534",2016-04-11,705,18
"30535",2016-04-12,705,20
"30536",2016-04-13,705,13
"30537",2016-04-14,705,9
"30538",2016-04-15,705,12
"30539",2016-04-16,705,13
"30540",2016-04-17,705,19
"30541",2016-04-18,705,14
"30542",2016-04-19,705,24
"30543",2016-04-20,705,23
"30544",2016-04-21,705,19
"30545",2016-04-22,705,19
"30546",2016-04-23,705,14
"30547",2016-04-24,705,9
"30548",2016-04-25,705,11
"30549",2016-04-26,705,18
"30550",2016-04-27,705,15
"30551",2016-04-28,705,15
"30552",2016-04-29,705,21
"30553",2016-04-30,705,14
"30554",2016-05-01,705,NA
"30555",2016-05-02,705,10
"30556",2016-05-03,705,15
"30557",2016-05-04,705,6
"30558",2016-05-05,705,17
"30559",2016-05-06,705,22
"30560",2016-05-07,705,19
"30561",2016-05-08,705,18
"30562",2016-05-09,705,19
"30563",2016-05-10,705,25
"30564",2016-05-11,705,22
"30565",2016-05-12,705,7
"30566",2016-05-13,705,15
"30567",2016-05-14,705,10
"30568",2016-05-15,705,14
"30569",2016-05-16,705,24
"30570",2016-05-17,705,11
"30571",2016-05-18,705,12
"30572",2016-05-19,705,7
"30573",2016-05-20,705,10
"30574",2016-05-21,705,13
"30575",2016-05-22,705,9
"30576",2016-05-23,705,18
"30577",2016-05-24,705,7
"30578",2016-05-25,705,17
"30579",2016-05-26,705,17
"30580",2016-05-27,705,21
"30581",2016-05-28,705,13
"30582",2016-05-29,705,24
"30583",2016-05-30,705,NA
"30584",2016-05-31,705,17
"30585",2016-06-01,705,15
"30586",2016-06-02,705,10
"30587",2016-06-03,705,23
"30588",2016-06-04,705,8
"30589",2016-06-05,705,14
"30590",2016-06-06,705,15
"30591",2016-06-07,705,17
"30592",2016-06-08,705,7
"30593",2016-06-09,705,NA
"30594",2016-06-10,705,16
"30595",2016-06-11,705,24
"30596",2016-06-12,705,11
"30597",2016-06-13,705,10
"30598",2016-06-17,705,13
"30599",2016-06-18,705,6
"30600",2016-06-19,705,7
"30601",2016-06-20,705,7
"30602",2016-06-21,705,13
"30603",2016-06-22,705,NA
"30604",2016-06-23,705,30
"30605",2016-06-24,705,26
"30606",2016-06-25,705,26
"30607",2016-06-26,705,20
"30608",2016-06-27,705,4
"30609",2016-06-29,705,11
"30610",2016-06-30,705,10
"30611",2016-07-01,705,22
"30612",2016-07-02,705,9
"30613",2016-07-03,705,14
"30614",2016-07-04,705,14
"30615",2016-07-05,705,20
"30616",2016-07-06,705,19
"30617",2016-07-07,705,23
"30618",2016-07-08,705,22
"30619",2016-07-09,705,19
"30620",2016-07-10,705,20
"30621",2016-07-11,705,16
"30622",2016-07-12,705,8
"30623",2016-07-13,705,9
"30624",2016-07-14,705,11
"30625",2016-07-15,705,20
"30626",2016-07-16,705,11
"30627",2016-07-17,705,7
"30628",2016-07-18,705,12
"30629",2016-07-19,705,25
"30630",2016-07-20,705,28
"30631",2016-07-21,705,17
"30632",2016-07-22,705,14
"30633",2016-07-23,705,11
"30634",2016-07-24,705,11
"30635",2016-07-25,705,14
"30636",2016-07-26,705,13
"30637",2016-07-28,705,13
"30638",2016-07-29,705,29
"30639",2016-07-30,705,NA
"30640",2016-07-31,705,NA
"30641",2016-08-01,705,6
"30642",2016-08-02,705,18
"30643",2016-08-03,705,17
"30644",2016-08-04,705,17
"30645",2016-08-06,705,5
"30646",2016-08-07,705,23
"30647",2016-08-08,705,17
"30648",2016-08-11,705,8
"30649",2016-08-13,705,5
"30650",2016-08-14,705,5
"30651",2016-08-15,705,13
"30652",2016-08-16,705,15
"30653",2016-08-17,705,11
"30654",2016-08-18,705,13
"30655",2016-08-19,705,8
"30656",2016-08-20,705,16
"30657",2016-08-21,705,14
"30658",2016-08-22,705,8
"30659",2016-08-23,705,13
"30660",2016-08-24,705,16
"30661",2016-08-25,705,10
"30662",2016-08-26,705,10
"30663",2016-08-27,705,19
"30664",2016-08-28,705,18
"30665",2016-08-30,705,10
"30666",2016-08-31,705,13
"30667",2016-09-01,705,NA
"30668",2016-09-02,705,23
"30669",2016-09-03,705,23
"30670",2016-09-04,705,23
"30671",2016-09-05,705,16
"30672",2016-09-06,705,18
"30673",2016-09-07,705,14
"30674",2016-09-08,705,23
"30675",2016-09-09,705,24
"30676",2016-09-10,705,18
"30677",2016-09-11,705,18
"30678",2016-09-12,705,22
"30679",2016-09-13,705,30
"30680",2016-09-14,705,26
"30681",2016-09-15,705,11
"30682",2016-09-16,705,10
"30683",2016-09-17,705,12
"30684",2016-09-18,705,19
"30685",2016-09-19,705,NA
"30686",2016-09-20,705,16
"30687",2016-09-22,705,18
"30688",2016-09-23,705,NA
"30689",2016-09-24,705,14
"30690",2016-09-25,705,21
"30691",2016-09-26,705,37
"30692",2016-09-27,705,24
"30693",2016-09-28,705,32
"30694",2016-09-29,705,38
"30695",2016-09-30,705,18
"30696",2016-10-01,705,15
"30697",2016-10-02,705,20
"30698",2016-10-03,705,14
"30699",2016-10-04,705,25
"30700",2016-10-05,705,22
"30701",2016-10-06,705,13
"30702",2016-10-07,705,31
"30703",2016-10-08,705,28
"30704",2016-10-09,705,16
"30705",2016-10-10,705,11
"30706",2016-10-11,705,16
"30707",2016-10-12,705,26
"30708",2016-10-13,705,22
"30709",2016-10-16,705,NA
"30710",2016-10-17,705,NA
"30711",2016-10-19,705,49
"30712",2016-10-20,705,31
"30713",2016-10-21,705,24
"30714",2016-10-22,705,37
"30715",2016-10-23,705,31
"30716",2016-10-24,705,29
"30717",2016-10-25,705,25
"30718",2016-10-26,705,26
"30719",2016-10-27,705,24
"30720",2016-10-28,705,29
"30721",2016-10-29,705,48
"30722",2016-10-30,705,46
"30723",2016-10-31,705,45
"30724",2016-11-01,705,48
"30725",2016-11-02,705,48
"30726",2016-11-03,705,53
"30727",2016-11-04,705,25
"30728",2016-11-05,705,28
"30729",2016-11-06,705,27
"30730",2016-11-08,705,20
"30731",2016-11-11,705,51
"30732",2016-11-12,705,34
"30733",2016-11-13,705,34
"30734",2016-11-14,705,24
"30735",2016-11-15,705,31
"30736",2016-11-16,705,68
"30737",2016-11-17,705,91
"30738",2016-11-18,705,60
"30739",2016-11-19,705,55
"30740",2016-11-20,705,27
"30741",2016-11-21,705,NA
"30742",2016-11-22,705,15
"30743",2016-11-23,705,34
"30744",2016-11-24,705,17
"30745",2016-11-25,705,18
"30746",2016-11-26,705,13
"30747",2016-11-27,705,39
"30748",2016-11-28,705,20
"30749",2016-11-29,705,12
"30750",2016-11-30,705,27
"30751",2016-12-01,705,31
"30752",2016-12-02,705,29
"30753",2016-12-03,705,49
"30754",2016-12-04,705,56
"30755",2016-12-05,705,65
"30756",2016-12-06,705,74
"30757",2016-12-07,705,73
"30758",2016-12-08,705,76
"30759",2016-12-09,705,56
"30760",2016-12-10,705,65
"30761",2016-12-11,705,58
"30762",2016-12-12,705,69
"30763",2016-12-13,705,63
"30764",2016-12-14,705,49
"30765",2016-12-15,705,71
"30766",2016-12-16,705,58
"30767",2016-12-17,705,63
"30768",2016-12-18,705,50
"30769",2016-12-19,705,41
"30770",2016-12-20,705,27
"30771",2016-12-21,705,30
"30772",2016-12-22,705,51
"30773",2016-12-23,705,78
"30774",2016-12-24,705,47
"30775",2016-12-25,705,71
"30776",2016-12-26,705,78
"30777",2016-12-27,705,27
"30778",2016-12-28,705,37
"30779",2016-12-29,705,25
"30780",2016-12-30,705,55
"30781",2016-12-31,705,65
"30782",2017-01-01,705,126
"30783",2017-01-02,705,61
"30784",2017-01-03,705,67
"30785",2017-01-04,705,52
"30786",2017-01-05,705,13
"30787",2017-01-06,705,21
"30788",2017-01-07,705,32
"30789",2017-01-08,705,29
"30790",2017-01-09,705,72
"30791",2017-01-10,705,56
"30792",2017-01-11,705,25
"30793",2017-01-12,705,43
"30794",2017-01-13,705,35
"30795",2017-01-14,705,15
"30796",2017-01-15,705,NA
"30797",2017-01-16,705,NA
"30798",2017-01-17,705,38
"30799",2017-01-18,705,58
"30800",2017-01-19,705,47
"30801",2017-01-20,705,52
"30802",2017-01-21,705,80
"30803",2017-01-22,705,57
"30804",2017-01-23,705,55
"30805",2017-01-24,705,NA
"30806",2017-01-25,705,46
"30807",2017-01-26,705,52
"30808",2017-01-27,705,57
"30809",2017-01-28,705,77
"30810",2017-01-29,705,107
"30811",2017-01-30,705,135
"30812",2017-01-31,705,123
"30813",2017-02-01,705,108
"30814",2017-02-02,705,98
"30815",2017-02-03,705,29
"30816",2017-02-04,705,30
"30817",2017-02-05,705,44
"30818",2017-02-06,705,34
"30819",2017-02-07,705,32
"30820",2017-02-08,705,NA
"30821",2017-02-09,705,32
"30822",2017-02-10,705,31
"30823",2017-02-11,705,46
"30824",2017-02-12,705,49
"30825",2017-02-13,705,40
"30826",2017-02-14,705,37
"30827",2017-02-15,705,43
"30828",2017-02-16,705,51
"30829",2017-02-17,705,39
"30830",2017-02-18,705,72
"30831",2017-02-19,705,61
"30832",2017-02-20,705,55
"30833",2017-02-21,705,43
"30834",2017-02-22,705,70
"30835",2017-02-23,705,55
"30836",2017-02-24,705,75
"30837",2017-02-25,705,19
"30838",2017-02-26,705,39
"30839",2017-02-27,705,36
"30840",2017-02-28,705,39
"30841",2017-03-01,705,20
"30842",2017-03-02,705,27
"30843",2017-03-03,705,34
"30844",2017-03-04,705,23
"30845",2017-03-05,705,11
"30846",2017-03-06,705,28
"30847",2017-03-07,705,20
"30848",2017-03-08,705,20
"30849",2017-03-09,705,36
"30850",2017-03-10,705,27
"30851",2017-03-11,705,18
"30852",2017-03-12,705,22
"30853",2017-03-13,705,23
"30854",2017-03-14,705,NA
"30855",2017-03-15,705,59
"30856",2017-03-16,705,83
"30857",2017-03-17,705,78
"30858",2017-03-18,705,26
"30859",2017-03-19,705,30
"30860",2017-03-20,705,NA
"30861",2017-03-21,705,66
"30862",2017-03-25,705,40
"30863",2017-03-26,705,6
"30864",2017-03-27,705,NA
"30865",2017-03-30,705,NA
"30866",2017-03-31,705,43
"30867",2017-04-01,705,29
"30868",2017-04-02,705,NA
"30869",2017-04-03,705,29
"30870",2017-04-04,705,33
"30871",2017-04-05,705,NA
"30872",2017-04-06,705,31
"30873",2017-04-07,705,NA
"30874",2017-04-08,705,41
"30875",2017-04-09,705,45
"30876",2017-04-10,705,35
"30877",2017-04-11,705,31
"30878",2017-04-12,705,26
"30879",2017-04-13,705,26
"30880",2017-04-14,705,23
"30881",2017-04-15,705,22
"30882",2017-04-16,705,NA
"30883",2017-04-17,705,16
"30884",2017-04-18,705,22
"30885",2017-04-20,705,17
"30886",2017-04-21,705,19
"30887",2017-04-22,705,18
"30888",2017-04-23,705,11
"30889",2017-04-24,705,16
"30890",2017-04-25,705,24
"30891",2017-04-26,705,15
"30892",2017-04-27,705,15
"30893",2017-04-28,705,4
"30894",2017-04-29,705,14
"30895",2017-04-30,705,15
"30896",2017-05-01,705,17
"30897",2017-05-02,705,11
"30898",2017-05-03,705,8
"30899",2017-05-04,705,18
"30900",2017-05-05,705,15
"30901",2017-05-06,705,17
"30902",2017-05-07,705,15
"30903",2017-05-08,705,10
"30904",2017-05-09,705,8
"30905",2017-05-10,705,14
"30906",2017-05-11,705,19
"30907",2017-05-12,705,12
"30908",2017-05-13,705,9
"30909",2017-05-14,705,9
"30910",2017-05-15,705,11
"30911",2017-05-16,705,11
"30912",2017-05-17,705,17
"30913",2017-05-18,705,16
"30914",2017-05-19,705,14
"30915",2017-05-20,705,7
"30916",2017-05-21,705,9
"30917",2017-05-22,705,13
"30918",2017-05-23,705,14
"30919",2017-05-24,705,16
"30920",2017-05-25,705,16
"30921",2017-05-26,705,11
"30922",2017-05-27,705,15
"30923",2017-05-28,705,16
"30924",2017-05-29,705,17
"30925",2017-05-30,705,19
"30926",2017-05-31,705,14
"30927",2017-06-01,705,16
"30928",2017-06-02,705,11
"30929",2017-06-03,705,16
"30930",2017-06-04,705,12
"30931",2017-06-05,705,13
"30932",2017-06-06,705,9
"30933",2017-06-07,705,10
"30934",2017-06-08,705,13
"30935",2017-06-13,705,19
"30936",2017-06-14,705,21
"30937",2017-06-15,705,19
"30938",2017-06-16,705,16
"30939",2017-06-17,705,17
"30940",2017-06-18,705,9
"30941",2017-06-19,705,13
"30942",2017-06-20,705,17
"30943",2017-06-21,705,15
"30944",2017-06-22,705,19
"30945",2017-06-23,705,19
"30946",2017-06-24,705,18
"30947",2017-06-25,705,11
"30948",2017-06-26,705,11
"30949",2017-06-27,705,14
"30950",2017-06-28,705,16
"30951",2017-06-30,705,9
"30952",2017-07-01,705,9
"30953",2017-07-02,705,9
"30954",2017-07-03,705,9
"30955",2017-07-04,705,11
"30956",2017-07-05,705,14
"30957",2017-07-06,705,15
"30958",2017-07-07,705,15
"30959",2017-07-08,705,17
"30960",2017-07-09,705,12
"30961",2017-07-10,705,15
"30962",2017-07-11,705,11
"30963",2017-07-12,705,15
"30964",2017-07-13,705,18
"30965",2017-07-14,705,9
"30966",2017-07-15,705,13
"30967",2017-07-16,705,8
"30968",2017-07-17,705,10
"30969",2017-07-18,705,14
"30970",2017-07-19,705,17
"30971",2017-07-20,705,16
"30972",2017-07-21,705,17
"30973",2017-07-22,705,14
"30974",2017-07-23,705,15
"30975",2017-07-24,705,13
"30976",2017-07-25,705,12
"30977",2017-07-26,705,8
"30978",2017-07-28,705,14
"30979",2017-07-29,705,14
"30980",2017-07-30,705,9
"30981",2017-07-31,705,NA
"30982",2017-08-01,705,NA
"30983",2017-08-02,705,13
"30984",2017-08-03,705,20
"30985",2017-08-04,705,20
"30986",2017-08-05,705,22
"30987",2017-08-06,705,15
"30988",2017-08-07,705,6
"30989",2017-08-08,705,9
"30990",2017-08-09,705,12
"30991",2017-08-10,705,12
"30992",2017-08-11,705,6
"30993",2017-08-12,705,4
"30994",2017-08-13,705,7
"30995",2017-08-14,705,7
"30996",2017-08-15,705,10
"30997",2017-08-16,705,14
"30998",2017-08-17,705,13
"30999",2017-08-18,705,15
"31000",2017-08-19,705,11
"31001",2017-08-20,705,7
"31002",2017-08-21,705,8
"31003",2017-08-22,705,10
"31004",2017-08-23,705,13
"31005",2017-08-24,705,15
"31006",2017-08-25,705,16
"31007",2017-08-26,705,19
"31008",2017-08-27,705,17
"31009",2017-08-28,705,18
"31010",2017-08-29,705,11
"31011",2017-08-30,705,16
"31012",2017-08-31,705,14
"31013",2017-09-01,705,10
"31014",2017-09-02,705,3
"31015",2017-09-03,705,7
"31016",2017-09-04,705,8
"31017",2017-09-05,705,13
"31018",2017-09-06,705,17
"31019",2017-09-07,705,15
"31020",2017-09-08,705,10
"31021",2017-09-12,705,10
"31022",2017-09-13,705,11
"31023",2017-09-14,705,12
"31024",2017-09-15,705,14
"31025",2017-09-16,705,4
"31026",2017-09-18,705,13
"31027",2017-09-19,705,13
"31028",2017-09-20,705,NA
"31029",2017-09-21,705,10
